I2LT	Type D
0x00000000000000000000000001000000010000000B04000000000000	I2Languages_GeoEvents
0x000000000000000001000000
MainText	2679
"Ambush/EXPSITE_02_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"After several hours of exploration, nothing useful was found."	"[null]"	"[null]"	"经过几个小时的探索，没有发现任何有用的东西。"	"Après quelques heures d'exploration, rien d'utile n'a été découvert."	"Tras varias horas de exploración, no se ha encontrado nada útil."	"Dopo molte ore di esplorazione non abbiamo trovato nulla di utile."	"Nach stundenlangen Erkundungen wurde nichts Nützliches entdeckt."	"После нескольких часов исследований ничего существенного не было найдено."	"Po kilku godzinach poszukiwań nie udało się nam znaleźć nic przydatnego."	"10"	"0x000000000000000000000000"	"EXPSITE_02_TEXT_GENERAL_0"	"0x00000000"
"Progression/PROG_SY5_WIN_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"Excellent."	"[null]"	"[null]"	"太棒了。"	"Excellent."	"Excelente."	"OTTIMO."	"Wunderbar."	"Отлично."	"Doskonale."	"10"	"0x000000000000000000000000"	"PROG_SY5_WIN_CHOICE_0_TEXT"	"0x00000000"
"Progression/PROG_SY5_WIN_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Citizen Stas (Synedrion)[LF]TO: Phoenix Project[LF][LF]Wow. We did it. We actually did it. I'm... I shouldn't be surprised, but I am. We sent a robot to the Moon during the freaking apocalypse! Oh man. Oh, man! I can't believe that actually worked."	"[null]"	"[null]"	"消息[LF]来自：市民思达斯（平衡议会）[LF]接收：凤凰计划[LF][LF]哇！我们成功了。我们真的做到了。我…我不应该感到惊讶的，但我确实感到意外。我们竟然在这该死的大灾难期间，把一个机器人发射到了月球！哦，天啊！哦！天啊！！这居然成功了，真是难以置信。"	"MESSAGE[LF]DE : Citoyen Stas (Synédrion)[LF]À : Projet Phoenix[LF][LF]C'est une véritable réussite, c'est fantastique. Je ne devrais pas être surpris, mais je le suis quand même. Nous venons d'envoyer un robot sur la lune pendant cette fichue apocalypse ! Oh mon dieu, oh mon dieu ! Je n'arrive pas à croire que cela ait fonctionné."	"MENSAJE[LF]DE: Ciudadano Stas (Synedrion)[LF]PARA: Proyecto Fénix[LF][LF]Genial, lo conseguimos. Lo hemos conseguido de verdad. No... no debería sorprenderme, pero qué digo: ¡hemos enviado un robot a la Luna durante el maldito apocalipsis! ¡No me creo que haya funcionado!"	"MESSAGGIO[LF]DA: Cittadino Stas (Synedrion)[LF]A: Progetto Phoenix[LF][LF]Cavolo, ce l'abbiamo fatta. Ce l'abbiamo fatta davvero. Io... non dovrei essere sorpreso, ma lo sono. Abbiamo mandato un robot sulla Luna durante una maledetta apocalisse! Cavolo. Oh, cavolo! Non riesco a credere che abbia funzionato."	"NACHRICHT[LF]VON: Bürger Stas (Synedrion)[LF]AN: Das Phoenix-Projekt[LF][LF]Wow. Wir haben es geschafft. Wir haben es wirklich geschafft. Ich … ich sollte nicht so überrascht sein, aber das bin ich. Wir haben wirklich während der Apokalypse einen Roboter auf den Mond geschickt! Wow! Abgefahren! Ich kann nicht glauben, dass das echt geklappt hat."	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Гражданин Стас (Синедрион)[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Ого. Мы сделали это. Мы и вправду это сделали. Не знаю... Не знаю почему меня это удивляет, но это так. Мы послали робота на Луну во время долбаного апокалипсиса! О боже. О, боже! Не могу поверить, что это сработало."	"WIADOMOŚĆ[LF]OD: Obywatel Staś (Synedrion)[LF]DO: Projekt Phoenix[LF][LF]O rany, udało nam się. Naprawdę nam się udało. Ja... nie powinienem być zaskoczony, ale jestem. Wysłaliśmy robota na Księżyc podczas cholernej apokalipsy! Rany, nie do wiary, że to wypaliło."	"10"	"0x000000000000000000000000"	"PROG_SY5_WIN_TEXT_GENERAL_0"	"0x00000000"
"Progression/PROG_SY5_WIN_TITLE"	"0x00000000"	"[null]"	"10"	"Over the Moon"	"[null]"	"[null]"	"月亮之上"	"Dans la lune"	"Hacia la Luna"	"Oltre la Luna"	"Mondbesessen"	"На седьмом небе"	"Nad Księżycem"	"10"	"0x000000000000000000000000"	"PROG_SY5_WIN_TITLE"	"0x00000000"
"Progression/PROG_SY6_MISS1_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"START MISSION"	"[null]"	"[null]"	"开始任务"	"COMMENCER LA MISSION"	"EMPEZAR MISIÓN"	"AVVIA MISSIONE"	"MISSION STARTEN"	"НАЧАТЬ МИССИЮ"	"ROZPOCZNIJ MISJĘ"	"10"	"0x000000000000000000000000"	"PROG_SY6_MISS1_CHOICE_0_TEXT"	"0x00000000"
"Progression/PROG_SY6_MISS1_CHOICE_1_TEXT"	"0x00000000"	"[null]"	"10"	"CANCEL"	"[null]"	"[null]"	"取消"	"ANNULER"	"CANCELAR"	"ANNULLA"	"ABBRECHEN"	"ОТМЕНА"	"ANULUJ"	"10"	"0x000000000000000000000000"	"PROG_SY6_MISS1_CHOICE_1_TEXT"	"0x00000000"
"Progression/PROG_SY6_MISS1_SUMMARY"	"0x00000000"	"[null]"	"10"	"Storm the Palace and inject the Receptacle with a retrovirus that will free its slaves."	"[null]"	"[null]"	"攻击潘多拉宫殿并向容器注射逆转录酶病毒，解放被奴役的生物。"	"Pénétrez dans le palais et injectez dans le Réceptacle un rétrovirus qui libérera ses esclaves."	"Atacar el palacio e inyectar el retrovirus en el Receptáculo para liberar a los esclavos."	"Assalta il Palazzo e inietta un retrovirus al Ricettacolo, che libererà i suoi schiavi."	"Stürme den Palast und injizierte das Rezeptakel mit einem Retrovirus, der seine Sklaven befreit."	"Возьмите Дворец штурмом и введите ретровирус в Рецептакул, чтобы освободить рабов."	"Zaatakuj pałac i wstrzyknij retrowirus do zbiornika, aby uwolnić zniewolone istoty."	"10"	"0x000000000000000000000000"	"PROG_SY6_MISS1_SUMMARY"	"0x00000000"
"Progression/PROG_SY6_MISS1_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"MISSION BRIEFING[LF][LF]The Palace is the final step towards the Yuggothian Entity's triumph, but it's also its biggest weakness. With the help of Synedrion, we will storm the Palace and inject the Receptacle with a retrovirus that will sever the link between the Entity and its slaves, freeing them from alien control."	"[null]"	"[null]"	"任务概要[LF][LF]潘多拉宫殿是犹格斯实体走向胜利的最后一步，但也是他最大的弱点。我们将在平衡议会的帮助下袭击潘多拉宫殿，然后向容器注射逆转录酶病毒，从而切断犹格斯实体与其奴隶之间的连接，将他们从外星控制中解救出来。"	"RÉSUMÉ DE LA MISSION[LF][LF]Le palais est l'étape finale du triomphe de l'Entité yuggothienne, mais également sa plus grande faiblesse. Avec l'aide du Synédrion, nous pénétrerons dans le palais et injecterons dans le Réceptacle un rétrovirus qui coupera le lien entre l'Entité et ses esclaves, les libérant de tout contrôle extraterrestre."	"INSTRUCCIONES DE LA MISIÓN[LF][LF]El palacio le dará la victoria a la Entidad de Yuggoth, pero también es su mayor debilidad. Con la ayuda de Synedrion, atacaremos el palacio e inyectaremos el retrovirus en el Receptáculo para romper el vínculo entre la Entidad y sus esclavos; así dejarán de estar bajo su control."	"RIEPILOGO MISSIONE[LF][LF]Il Palazzo è l'ultimo passo verso il trionfo dell'Entità yuggothiana, ma è anche il suo punto più debole. Con l'aiuto di Synedrion, assalteremo il Palazzo e inietteremo un retrovirus al Ricettacolo, che reciderà il collegamento tra l'Entità e i suoi schiavi, liberandoli dal controllo alieno."	"MISSIONSBESCHREIBUNG[LF][LF]Der Palast stellt den letzten Schritt zum Triumph des Yuggoth-Wesens dar, ist aber gleichzeitig auch seine größte Schwäche. Mit der Hilfe von Synedrion stürmen wir den Palast und injizieren das Rezeptakel mit einem Retrovirus, der die Verbindung zwischen dem Wesen und seinen Sklaven auflöst, sodass sie wieder frei sind."	"СВОДКА МИССИИ[LF][LF]Дворец — последний шаг Югготской Сущности на пути к триумфу, но одновременно и его главная слабость. С помощью Синедриона мы возьмем Дворец штурмом и введем в Рецептакул ретровирус, который разорвет связь между Сущностью и ее рабами, освободив их от чужеродного контроля."	"ODPRAWA[LF][LF]Pałac to ostatni krok yuggotańskiej istoty na drodze do sukcesu, ale też jej największa słabość. Z pomocą Synedrionu zaatakujemy pałac i wstrzykniemy do zbiornika retrowirus, który uniemożliwi istocie kontrolę swoich niewolników."	"10"	"0x000000000000000000000000"	"PROG_SY6_MISS1_TEXT_GENERAL_0"	"0x00000000"
"Progression/PROG_SY6_MISS1_TITLE"	"0x00000000"	"[null]"	"10"	"Liberty or Death"	"[null]"	"[null]"	"自由或死亡"	"La liberté ou la mort"	"Libertad o muerte"	"Libertà o morte"	"Freiheit oder Tod"	"Свобода или смерть"	"Wolność albo śmierć"	"10"	"0x000000000000000000000000"	"PROG_SY6_MISS1_TITLE"	"0x00000000"
"Progression/PROG_SY6_MISS2_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"START MISSION"	"[null]"	"[null]"	"开始任务"	"COMMENCER LA MISSION"	"EMPEZAR MISIÓN"	"AVVIA MISSIONE"	"MISSION STARTEN"	"НАЧАТЬ МИССИЮ"	"ROZPOCZNIJ MISJĘ"	"10"	"0x000000000000000000000000"	"PROG_SY6_MISS2_CHOICE_0_TEXT"	"0x00000000"
"Progression/PROG_SY6_MISS2_CHOICE_1_TEXT"	"0x00000000"	"[null]"	"10"	"CANCEL"	"[null]"	"[null]"	"取消"	"ANNULER"	"CANCELAR"	"ANNULLA"	"ABBRECHEN"	"ОТМЕНА"	"ANULUJ"	"10"	"0x000000000000000000000000"	"PROG_SY6_MISS2_CHOICE_1_TEXT"	"0x00000000"
"Progression/PROG_SY6_MISS2_SUMMARY"	"0x00000000"	"[null]"	"10"	"Storm the Palace and inject the Receptacle with a retrovirus that will give humanity control of the Pandoravirus."	"[null]"	"[null]"	"攻击潘多拉宫殿并向容器注射逆转录酶病毒，让人类控制潘多拉病毒。"	"Pénétrez dans le palais et injectez dans le Réceptacle un rétrovirus qui redonnera à l'humanité le contrôle du Pandoravirus."	"Atacar el palacio e inyectar el retrovirus en el Receptáculo para que la humanidad se haga con el control del Pandoravirus"	"Assalta il Palazzo e inietta un retrovirus al Ricettacolo, che darà all'umanità il controllo del Pandoravirus."	"Stürme den Palast und injiziere das Rezeptakel mit einem Retrovirus, der der Menschheit die Kontrolle über das Pandoravirus verschafft."	"Возьмите Дворец штурмом и введите ретровирус в Рецептакул, чтобы передать человечеству контроль над пандоравирусом."	"Zaatakuj pałac i wstrzyknij retrowirus do zbiornika, aby ludzkość zyskała kontrolę nad Pandorawirusem."	"10"	"0x000000000000000000000000"	"PROG_SY6_MISS2_SUMMARY"	"0x00000000"
"Progression/PROG_SY6_MISS2_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"MISSION BRIEFING[LF][LF]The Palace is the final step towards the Yuggothian Entity's triumph, but it's also its biggest weakness. With the help of Synedrion, we will storm the Palace and inject the Receptacle with a retrovirus that will allow us to seize control of the Pandoravirus and use it to terraform the Earth."	"[null]"	"[null]"	"任务概要[LF][LF]潘多拉宫殿是犹格斯实体走向胜利的最后一步，但也是他最大的弱点。我们将在平衡议会的帮助下袭击潘多拉宫殿，然后向容器注射逆转录酶病毒，从而使我们控制住潘多拉病毒并用来改造地球。"	"RÉSUMÉ DE LA MISSION[LF][LF]Le palais est l'étape finale du triomphe de l'Entité yuggothienne, mais également sa plus grande faiblesse. Avec l'aide du Synédrion, nous pénétrerons dans le palais et injecterons dans le Réceptacle un rétrovirus qui nous permettra de prendre le contrôle du Pandoravirus et nous permettra de l'utiliser pour terraformer la Terre à notre avantage."	"INSTRUCCIONES DE LA MISIÓN[LF][LF]El palacio le dará la victoria a la Entidad de Yuggoth, pero también es su mayor debilidad. Con la ayuda de Synedrion, atacaremos el palacio e inyectaremos el retrovirus en el Receptáculo para hacernos con el control del Pandoravirus y terraformar la Tierra."	"RIEPILOGO MISSIONE[LF][LF]Il Palazzo è l'ultimo passo verso il trionfo dell'Entità yuggothiana, ma è anche il suo punto più debole. Con l'aiuto di Synedrion, assalteremo il Palazzo e inietteremo un retrovirus al Ricettacolo, che ci consentirà di assumere il controllo del Pandoravirus e usarlo per rendere abitabile la Terra."	"MISSIONSBESCHREIBUNG[LF][LF]Der Palast stellt den letzten Schritt zum Triumph des Yuggoth-Wesens dar, ist aber gleichzeitig auch seine größte Schwäche. Mit der Hilfe von Synedrion stürmen wir den Palast und injizieren das Rezeptakel mit einem Retrovirus, der es uns ermöglicht, die Kontrolle über das Pandoravirus zu übernehmen und damit die Erde zu terraformieren."	"СВОДКА МИССИИ[LF][LF]Дворец — последний шаг Югготской Сущности на пути к триумфу, но одновременно и его главная слабость. С помощью Синедриона мы возьмем Дворец штурмом и введем в Рецептакул ретровирус, который передаст нам контроль над пандоравирусом и позволит нам использовать его для терраформирования Земли."	"ODPRAWA[LF][LF]Pałac to ostatni krok yuggotańskiej istoty na drodze do sukcesu, ale też jej największa słabość. Z pomocą Synedrionu zaatakujemy pałac i wstrzykniemy do zbiornika retrowirus, dzięki któremu przejmiemy kontrolę nad Pandorawirusem i umożliwimy terraformację Ziemi."	"10"	"0x000000000000000000000000"	"PROG_SY6_MISS2_TEXT_GENERAL_0"	"0x00000000"
"Progression/PROG_SY6_MISS2_TITLE"	"0x00000000"	"[null]"	"10"	"The Master's Tools"	"[null]"	"[null]"	"控制者的工具"	"Les outils du maître"	"Las técnicas del maestro"	"Gli strumenti del Signore"	"Die Werkzeuge eines Meisters"	"Орудие мастера"	"Narzędzia stwórcy"	"10"	"0x000000000000000000000000"	"PROG_SY6_MISS2_TITLE"	"0x00000000"
"Progression/PROG_SY6_P_CHOICE_0_OUTCOME_GENERAL"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Citizen Zhara[LF]TO: Phoenix Project[LF][LF]It's now or never. The Palace is a terrible threat, but its sheer concentrated power is also its greatest weakness. We have found a way of using its connection to the Pandoravirus to send a signal that will permanently break the link between the Entity and its slaves. I don't understand the science of it myself, but Stas describes it as ""changing the permissions in a file system."" The only problem is that to achieve this, we'll have to inject a retrovirus into the core of the Palace itself.[LF][LF]One more mission, and the war could be over."	"[null]"	"[null]"	"消息[LF]来自：市民萨拉[LF]接收：凤凰计划[LF][LF]机不可失，时不再来。潘多拉宫殿是一个可怕的威胁，但它高度集中的能量同时也是它最大的弱点。我们找到了一个办法可以利用宫殿与潘多拉病毒的连接来发送一个信号，从而永远切断犹格斯实体与他奴隶之间的连接。虽然我本人无法理解其中的科学原理，但思达斯说这相当于是“改变文件系统中的许可权限”。唯一的问题是如何做到这件事。我们必须将逆转录病毒注射进潘多拉宫殿的核心。[LF][LF]只要完成了最后这项任务，这场战争就彻底结束了。"	"MESSAGE[LF]DE : Citoyenne Zhara[LF]À : Projet Phoenix[LF][LF]C'est maintenant ou jamais. Le palais représente une terrible menace pour toute l'humanité, mais son pouvoir concentré est également sa plus grande faiblesse. Nous avons trouvé un moyen d'utiliser sa connexion au Pandoravirus pour envoyer un signal qui coupera de manière permanente tout lien entre l'Entité et ses esclaves. Je ne comprends pas le processus en détail, mais Stas le décrit comme une « modification des autorisations de fichiers d'un système ». Le seul problème est que pour y parvenir, nous devons injecter un rétrovirus directement au cœur du palais.[LF][LF]C'est notre dernière mission, et si nous réussissons, nous pourrions remporter la guerre."	"MENSAJE[LF]DE: Ciudadana Zhara[LF]PARA: Proyecto Fénix[LF][LF]Es ahora o nunca. El palacio supone una amenaza enorme, pero la concentración de tanto poder también es su mayor debilidad. Hemos averiguado una manera de usar su conexión al Pandoravirus para que envíe una señal que interrumpirá la conexión entre la Entidad y sus esclavos. Yo, personalmente, no entiendo cómo, pero Stas ha descrito el proceso como ""cambiar los permisos de los archivos del sistema"". El único problema que veo es que necesitaremos inyectar el retrovirus al núcleo del palacio en sí.[LF][LF]Una misión más puede acabar con la guerra."	"MESSAGGIO[LF]DA: Cittadina Zhara[LF]A: Progetto Phoenix[LF][LF]Ora o mai più. Il Palazzo è una terribile minaccia, ma il suo enorme potere concentrato è anche il suo maggior punto debole. Abbiamo trovato il modo di usare la sua connessione al Pandoravirus per inviare un segnale che interromperà in maniera permanente il collegamento tra l'Entità e i suoi schiavi. Non capisco bene il processo scientifico a monte, ma Stas lo descrive come una ""modifica dei permessi in un file di sistema"". L'unico problema è che per farcela, dobbiamo iniettare un retrovirus nel nucleo del Palazzo stesso.[LF][LF]Un'altra missione ancora, e la guerra potrebbe finire."	"NACHRICHT[LF]VON: Bürgerin Zhara[LF]AN: Das Phoenix-Projekt[LF][LF]Jetzt oder nie. Der Palast stellt eine schreckliche Bedrohung dar, aber die geballte Macht, die sich dort sammelt, ist auch seine größte Schwäche. Wir haben eine Möglichkeit gefunden, seine Verbindung mit dem Pandoravirus zu nutzen, um ein Signal auszusenden, das die Verbindung zwischen dem Wesen und seinen Sklaven dauerhaft unterbricht. Ich verstehe die Wissenschaft dahinter auch nicht, aber Stas sagt, es ist wie „die Berechtigungen in einem Dateisystem zu ändern“. Das einzige Problem ist, dass wir einen Retrovirus in das Zentrum des Palasts injizieren müssen.[LF][LF]Noch eine Mission und der Krieg kann schon vorbei sein."	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Гражданка Жара[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Сейчас или никогда. Дворец — страшная угроза. Однако вся сосредоточенная в нем сила — это еще и его величайшая слабость. Мы нашли способ, использовать его связь с пандоравирусом, чтобы отправить сигнал, который навсегда разорвет связь между Сущностью и ее рабами. Я не совсем понимаю природу всего этого, но Стас описывает это как «изменить разрешения в файловой системе». Единственная проблема заключается в том, что для достижения этой цели нам придется ввести ретровирус в ядро самого Дворца.[LF][LF]Еще одна миссия, и война будет окончена."	"WIADOMOŚĆ[LF]OD: Obywatelka Zhara[LF]DO: Projekt Phoenix[LF][LF]Teraz albo nigdy. Pałac stanowi olbrzymie zagrożenie, ale takie skupienie mocy stanowi również jego największą słabość. Znaleźliśmy sposób, by dzięki jego połączeniu z Pandorawirusem przesłać sygnał, który uniemożliwi łączność istoty z niewolnikami. Nie bardzo rozumiem, na czym polega to od strony technicznej — Staś powiedział tylko, że to coś jak zmiana uprawnień w systemie plików. Problem w tym, że przedsięwzięcie wymaga wstrzyknięcia retrowirusa do rdzenia pałacu.[LF][LF]To może być ostatnia misja, która zakończy tę wojnę."	"10"	"0x000000000000000000000000"	"PROG_SY6_P_CHOICE_0_OUTCOME_GENERAL"	"0x00000000"
"Progression/PROG_SY6_P_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"The Phoenix Project is ready."	"[null]"	"[null]"	"凤凰计划已经准备就绪，"	"Le Projet Phoenix est prêt."	"El Proyecto Fénix está preparado."	"IL PROGETTO PHOENIX È PRONTO"	"Das Phoenix-Projekt ist bereit."	"Проект Феникс готов."	"Projekt Phoenix jest gotowy."	"10"	"0x000000000000000000000000"	"PROG_SY6_P_CHOICE_0_TEXT"	"0x00000000"
"Progression/PROG_SY6_P_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Citizen Zhara[LF]TO: Phoenix Project[LF][LF]It is an unavoidable fact that our original plan is no longer feasible. As long as the alien ecology remains chained to the entity that controls it, evolving side by side on this planet will be a fantasy. But that does not mean that we have to abandon our attempt to create a more balanced, more integrated society. No, what we must now do is extend our opposition to hierarchies to the creatures of the Pandoravirus. We must free them so we can be free ourselves."	"[null]"	"[null]"	"消息[LF]来自：市民萨拉[LF]接收：凤凰计划[LF][LF]无法避免的事实是，我们原本的计划已经不再可行了。只要犹格斯实体还控制着外星生态，共同进化就是一种幻想。但这并不意味着我们必须放弃创建一个更加平衡和团结的社会。不，我们现在必须要做的是，将我们的反抗扩散到潘多拉病毒生物之中。我们必须先释放他们，才能解救我们自身。"	"MESSAGE[LF]DE : Citoyenne Zhara[LF]À : Projet Phoenix[LF][LF]Nous devons nous rendre à l'évidence : notre plan initial n'est plus viable. Tant que l'écologie extraterrestre restera enchaînée à l'entité qui la contrôle, évoluer côte à côte sur cette planète restera du domaine de l'imaginaire. Mais cela ne veut pas dire pour autant que nous devons arrêter d'essayer de créer une société plus équilibrée et mieux intégrée. Au contraire : ce que nous devons faire à présent, c'est continuer à nous opposer aux hiérarchies, mais aussi aux créatures du Pandoravirus. Nous devons les libérer afin de pouvoir nous libérer nous-mêmes."	"MENSAJE[LF]DE: Ciudadana Zhara[LF]PARA: Proyecto Fénix[LF][LF]Me temo que es imposible que llevemos a cabo nuestro plan original. No podremos evolucionar en este planeta juntos mientras la ecología alienígena permanezca vinculada a la entidad que la controla. Esto no quiere decir que no podamos seguir intentando forjar una sociedad integrada más equilibrada. Lo que tenemos que hacer ahora es compartir nuestra oposición hacia las jerarquías con las criaturas del Pandoravirus. Para ser libres, hay que librarlas primero."	"MESSAGGIO[LF]DA: Cittadina Zhara[LF]A: Progetto Phoenix[LF][LF]È un fatto indiscutibile che il nostro piano non possa più essere messo in pratica. Fintantoché l'ecosistema alieno rimarrà collegato all'entità che lo controlla, l'evoluzione parallela su questo pianeta resterà solo una fantasia. Ma questo non significa che dobbiamo abbandonare il nostro tentativo di creare una società più bilanciata e integrata. No, quel che dobbiamo fare ora è estendere la nostra opposizione alle gerarchie alle creature del Pandoravirus. Dobbiamo liberare loro al fine di liberare noi stessi."	"NACHRICHT[LF]VON: Bürgerin Zhara[LF]AN: Das Phoenix-Projekt[LF][LF]Es ist eine unleugbare Tatsache, dass unser ursprünglicher Plan so nicht mehr funktionieren wird. Solange die Alienökologie mit dem Wesen verbunden bleibt, das sie kontrolliert, bleibt es eine reine Wunschvorstellung, dass wir uns gemeinsam auf diesem Planeten weiterentwickeln. Aber das bedeutet nicht, dass wir unseren Versuch aufgeben müssen, eine ausgeglichenere, integrierte Gesellschaft zu erschaffen. Nein, was wir jetzt tun müssen, ist uns auf Hierarchien der Kreaturen des Pandoravirus zu konzentrieren. Wir müssen sie befreien, damit wir selbst frei sein können."	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Гражданка Жара[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Нельзя отрицать того, что наш первоначальный план больше невозможно осуществить. Пока чужеродная экология неразрывно связана с Сущностью, которая контролирует ее развитие, о развитии на этой планете можно лишь мечтать. Однако это не значит, что мы должны оставить попытки создать более гармоничное, более единое общество. Нет, теперь нам необходимо противостоять существам, зараженным пандоравирусом, так же, как мы противостояли иерархиям. Мы должны освободить их, тогда и мы сами станем свободными."	"WIADOMOŚĆ[LF]OD: Obywatelka Zhara[LF]DO: Projekt Phoenix[LF][LF]Nie da się ukryć, że nasz pierwotny plan jest niewykonalny. Dopóki obca ekologia będzie połączona z istotą, która ją kontroluje, współistnienie na tej planecie będzie jedynie mrzonką. To nie znaczy, że mamy porzucić dążenie do stworzenia zrównoważonego i zintegrowanego społeczeństwa — musimy natomiast umożliwić pandorańskim stworzeniom porzucenie hierarchii na wzór nas. Abyśmy mogli być wolni, musimy im również zwrócić wolność."	"10"	"0x000000000000000000000000"	"PROG_SY6_P_TEXT_GENERAL_0"	"0x00000000"
"Progression/PROG_SY6_P_TITLE"	"0x00000000"	"[null]"	"10"	"Liberty or Death"	"[null]"	"[null]"	"自由或死亡"	"La liberté ou la mort"	"Libertad o muerte"	"Libertà o morte"	"Freiheit oder Tod"	"Свобода или смерть"	"Wolność albo śmierć"	"10"	"0x000000000000000000000000"	"PROG_SY6_P_TITLE"	"0x00000000"
"Progression/PROG_SY6_T_CHOICE_0_OUTCOME_GENERAL"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Citizen Nikolai[LF]TO: Phoenix Project[LF][LF]Then let us make this happen. Let us win."	"[null]"	"[null]"	"消息[LF]来自：市民尼古拉[LF]接收：凤凰计划[LF][LF]那么，我们开始吧。胜利属于我们。"	"MESSAGE[LF]DE : Citoyen Nikolai[LF]À : Projet Phoenix[LF][LF]Alors laissez-nous le faire. Laissez-nous gagner."	"MENSAJE[LF]DE: Ciudadano Nikolai[LF]PARA: Proyecto Fénix[LF][LF]Sigamos adelante con el plan. Vamos a por la victoria."	"MESSAGGIO[LF]DA: Cittadino Nikolai[LF]A: Progetto Phoenix[LF][LF]Allora facciamolo. Portiamo a casa la vittoria."	"NACHRICHT[LF]VON: Bürger Nikolai[LF]AN: Das Phoenix-Projekt[LF][LF]Dann gehen wir es an. Gewinnen wir!"	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Гражданин Николай[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Помогите нам этому осуществиться. Помогите нам победить."	"WIADOMOŚĆ[LF]OD: Obywatel Mikołaj[LF]DO: Projekt Phoenix[LF][LF]Więc nam na to pozwólcie. Pozwólcie nam zwyciężyć."	"10"	"0x000000000000000000000000"	"PROG_SY6_T_CHOICE_0_OUTCOME_GENERAL"	"0x00000000"
"Progression/PROG_SY6_T_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"The Phoenix Project is ready."	"[null]"	"[null]"	"凤凰计划已经准备就绪，"	"Le Projet Phoenix est prêt."	"El Proyecto Fénix está preparado."	"IL PROGETTO PHOENIX È PRONTO"	"Das Phoenix-Projekt ist bereit."	"Проект Феникс готов."	"Projekt Phoenix jest gotowy."	"10"	"0x000000000000000000000000"	"PROG_SY6_T_CHOICE_0_TEXT"	"0x00000000"
